epoch,step,train_loss_epoch,train_loss_step,valid_loss
2,4669,,1267.4267578125,
2,4679,,1280.134521484375,
2,4689,,536.9906616210938,
2,4699,,4735.2119140625,
2,4709,,348.5019226074219,
2,4719,,968.7532348632812,
2,4729,,351.56207275390625,
2,4739,,475.4015808105469,
2,4749,,291.23748779296875,
2,4759,,3146.290771484375,
2,4769,,7066.154296875,
2,4779,,411.85986328125,
2,4789,,560.0948486328125,
2,4799,,6375.18212890625,
2,4809,,902.1887817382812,
2,4819,,4470.8134765625,
2,4829,,1778.4794921875,
2,4839,,647.177734375,
2,4849,,3250.09716796875,
2,4859,,651.5731201171875,
2,4869,,2232.322998046875,
2,4879,,2091.44921875,
2,4889,,1301.4365234375,
2,4899,,567.0044555664062,
2,4909,,175.46739196777344,
2,4919,,391.05560302734375,
2,4929,,3873.183837890625,
2,4939,,215.23818969726562,
2,4949,,6380.0927734375,
2,4959,,278.7627868652344,
2,4969,,3561.569091796875,
2,4979,,386.39556884765625,
2,4989,,2327.442138671875,
2,4999,,159.78692626953125,
2,5009,,1515.99658203125,
2,5019,,2899.897705078125,
2,5029,,5330.34716796875,
2,5039,,4421.4150390625,
2,5049,,332.5776062011719,
2,5059,,4617.61279296875,
2,5069,,406.7874755859375,
2,5079,,2053.809814453125,
2,5089,,4101.1103515625,
2,5099,,6623.365234375,
2,5109,,6902.3310546875,
2,5119,,134.9373016357422,
2,5129,,762.7212524414062,
2,5139,,4904.9375,
2,5149,,559.4326171875,
2,5159,,3868.078125,
2,5169,,8826.119140625,
2,5179,,292.8481140136719,
2,5189,,8315.625,
2,5199,,654.8321533203125,
2,5209,,119.12433624267578,
2,5219,,700.8309326171875,
2,5229,,2818.64453125,
2,5239,,879.5250244140625,
2,5249,,749.7857666015625,
2,5259,,848.9228515625,
2,5269,,1109.678466796875,
2,5279,,680.481201171875,
2,5289,,4896.84521484375,
2,5299,,1985.4478759765625,
2,5309,,1124.1910400390625,
2,5319,,404.98541259765625,
2,5329,,3140.9384765625,
2,5339,,2353.039794921875,
2,5349,,8948.0322265625,
2,5359,,244.396240234375,
2,5369,,3283.92431640625,
2,5379,,12281.0,
2,5389,,626.160400390625,
2,5399,,13609.58984375,
2,5409,,1249.590576171875,
2,5419,,2721.69775390625,
2,5429,,1265.67138671875,
2,5439,,513.6192016601562,
2,5449,,641.606201171875,
2,5459,,5857.01123046875,
2,5469,,232.3695068359375,
2,5479,,320.69500732421875,
2,5489,,3387.6005859375,
2,5499,,606.05615234375,
2,5509,,595.4102783203125,
2,5519,,656.5071411132812,
2,5529,,395.63177490234375,
2,5539,,406.6409912109375,
2,5549,,2662.3291015625,
2,5559,,1849.0677490234375,
2,5569,,1401.439697265625,
2,5579,,654.21533203125,
2,5589,,1064.42138671875,
2,5599,,1141.317138671875,
2,5609,,2126.075927734375,
2,5619,,587.1277465820312,
2,5629,,618.7032470703125,
2,5639,,142.31936645507812,
2,5649,,5565.48583984375,
2,5659,,918.598388671875,
2,5669,,3656.14794921875,
2,5679,,148.2892303466797,
2,5689,,362.5682373046875,
2,5699,,5744.181640625,
2,5709,,1635.2303466796875,
2,5719,,8862.5634765625,
2,5729,,3303.287353515625,
2,5739,,223.80007934570312,
2,5749,,4041.7275390625,
2,5759,,5409.7421875,
2,5769,,9537.4013671875,
2,5779,,354.04339599609375,
2,5789,,7298.708984375,
2,5799,,1392.9208984375,
2,5809,,833.9743041992188,
2,5819,,5271.833984375,
2,5829,,7092.5009765625,
2,5839,,979.8334350585938,
2,5849,,1143.0406494140625,
2,5859,,301.6732177734375,
2,5869,,1250.1380615234375,
2,5879,,268.7109375,
2,5889,,2005.284912109375,
2,5899,,1989.567626953125,
2,5909,,6170.9287109375,
2,5919,,297.912109375,
2,5929,,725.82373046875,
2,5939,,371.9320068359375,
2,5949,,1092.48974609375,
2,5959,,1231.9031982421875,
2,5969,,8886.962890625,
2,5979,,571.5599975585938,
2,5989,,2450.5439453125,
2,5999,,10991.92578125,
2,5999,,,2059.7255859375
2,5999,2608.5595703125,,
3,6009,,2204.907958984375,
3,6019,,6866.822265625,
3,6029,,2360.030029296875,
3,6039,,5546.517578125,
3,6049,,935.5809326171875,
3,6059,,269.7466735839844,
3,6069,,797.8302001953125,
3,6079,,3419.82666015625,
3,6089,,320.86614990234375,
3,6099,,1305.270263671875,
3,6109,,1075.979248046875,
3,6119,,712.06298828125,
3,6129,,3916.111328125,
3,6139,,5678.40625,
3,6149,,1244.1962890625,
3,6159,,1203.444091796875,
3,6169,,2456.13720703125,
3,6179,,628.1319580078125,
3,6189,,3536.5673828125,
3,6199,,1416.944091796875,
3,6209,,310.7023620605469,
3,6219,,8759.7724609375,
3,6229,,1781.3349609375,
3,6239,,1613.82568359375,
3,6249,,3358.265625,
3,6259,,700.812255859375,
3,6269,,1938.20849609375,
3,6279,,1871.03955078125,
3,6289,,5713.95751953125,
3,6299,,1941.0986328125,
3,6309,,6125.9892578125,
3,6319,,289.839111328125,
3,6329,,1379.7257080078125,
3,6339,,1320.4169921875,
3,6349,,1921.447265625,
3,6359,,2155.37451171875,
3,6369,,1275.992919921875,
3,6379,,630.0877075195312,
3,6389,,723.7102661132812,
3,6399,,2084.837890625,
3,6409,,4348.7783203125,
3,6419,,331.9504699707031,
3,6429,,1362.9456787109375,
3,6439,,1554.37890625,
3,6449,,465.3819580078125,
3,6459,,385.8366394042969,
3,6469,,5728.83837890625,
3,6479,,2187.755615234375,
3,6489,,188.6656036376953,
3,6499,,2018.173828125,
3,6509,,3710.06787109375,
3,6519,,1237.5849609375,
3,6529,,177.01803588867188,
3,6539,,357.2519836425781,
3,6549,,1490.4910888671875,
3,6559,,451.8160705566406,
3,6569,,1057.8924560546875,
3,6579,,4802.47216796875,
3,6589,,697.9174194335938,
3,6599,,3970.923828125,
3,6609,,596.884765625,
3,6619,,260.1026611328125,
3,6629,,4184.38671875,
3,6639,,8382.345703125,
3,6649,,1293.441162109375,
3,6659,,6557.69091796875,
3,6669,,513.7431030273438,
3,6679,,190.08384704589844,
3,6689,,1906.4637451171875,
3,6699,,2823.5595703125,
3,6709,,2598.56298828125,
3,6719,,835.78173828125,
3,6729,,1647.079833984375,
3,6739,,2570.8896484375,
3,6749,,9184.4208984375,
3,6759,,4626.51611328125,
3,6769,,1671.150146484375,
3,6779,,4560.064453125,
3,6789,,693.4082641601562,
3,6799,,274.56610107421875,
3,6809,,3512.523193359375,
3,6819,,443.65216064453125,
3,6829,,1726.8243408203125,
3,6839,,493.64251708984375,
3,6849,,340.22393798828125,
3,6859,,1535.016357421875,
3,6869,,1683.50830078125,
3,6879,,253.91094970703125,
3,6889,,1455.09765625,
3,6899,,1843.534912109375,
3,6909,,2375.868408203125,
3,6919,,341.4220275878906,
3,6929,,243.68255615234375,
3,6939,,2803.723876953125,
3,6949,,10395.787109375,
3,6959,,3025.613037109375,
3,6969,,433.40545654296875,
3,6979,,360.21600341796875,
3,6989,,1005.75,
3,6999,,2985.864013671875,
3,7009,,4878.416015625,
3,7019,,6572.0341796875,
3,7029,,497.7386169433594,
3,7039,,1427.8037109375,
3,7049,,5328.12890625,
3,7059,,356.9100646972656,
3,7069,,8290.97265625,
3,7079,,235.85406494140625,
3,7089,,892.4735717773438,
3,7099,,5978.72412109375,
3,7109,,1397.26416015625,
3,7119,,3917.5546875,
3,7129,,659.7833862304688,
3,7139,,347.2471008300781,
3,7149,,263.97027587890625,
3,7159,,522.709716796875,
3,7169,,1223.3482666015625,
3,7179,,3973.261962890625,
3,7189,,909.3154907226562,
3,7199,,708.8944091796875,
3,7209,,1186.338623046875,
3,7219,,3269.688232421875,
3,7229,,2231.160400390625,
3,7239,,1515.056640625,
3,7249,,2638.5,
3,7259,,463.3712463378906,
3,7269,,3468.251708984375,
3,7279,,3722.8681640625,
3,7289,,885.0677490234375,
3,7299,,182.0093994140625,
3,7309,,160.374267578125,
3,7319,,1827.1021728515625,
3,7329,,364.642822265625,
3,7339,,4808.1552734375,
3,7349,,2027.78173828125,
3,7359,,507.8236999511719,
3,7369,,3275.877197265625,
3,7379,,1038.07470703125,
3,7389,,2932.63232421875,
3,7399,,163.70167541503906,
3,7409,,206.03013610839844,
3,7419,,217.04470825195312,
3,7429,,483.6812744140625,
3,7439,,5651.2802734375,
3,7449,,2970.107421875,
3,7459,,1480.2635498046875,
3,7469,,6310.6142578125,
3,7479,,188.64471435546875,
3,7489,,466.3464660644531,
3,7499,,151.92254638671875,
3,7509,,220.18276977539062,
3,7519,,5059.35009765625,
3,7529,,1366.749267578125,
3,7539,,7435.00927734375,
3,7549,,1401.6048583984375,
3,7559,,5553.5859375,
3,7569,,460.53118896484375,
3,7579,,5828.1748046875,
3,7589,,253.31195068359375,
3,7599,,3448.7001953125,
3,7609,,10545.9150390625,
3,7619,,936.49462890625,
3,7629,,5002.728515625,
3,7639,,8438.62890625,
3,7649,,419.234619140625,
3,7659,,1138.935546875,
3,7669,,276.48919677734375,
3,7679,,3445.598876953125,
3,7689,,1977.942138671875,
3,7699,,3082.969482421875,
3,7709,,952.5844116210938,
3,7719,,2027.0269775390625,
3,7729,,215.1658935546875,
3,7739,,197.45367431640625,
3,7749,,728.2137451171875,
3,7759,,5698.248046875,
3,7769,,385.5902099609375,
3,7779,,304.96246337890625,
3,7789,,4529.3916015625,
3,7799,,9528.2568359375,
3,7809,,807.4352416992188,
3,7819,,3542.17626953125,
3,7829,,3335.6171875,
3,7839,,10488.2373046875,
3,7849,,11228.28515625,
3,7859,,3283.94140625,
3,7869,,239.48338317871094,
3,7879,,11279.0166015625,
3,7889,,1177.34130859375,
3,7899,,609.5426635742188,
3,7909,,6909.125,
3,7919,,1149.233154296875,
3,7929,,828.594970703125,
3,7939,,2064.18359375,
3,7949,,2613.106689453125,
3,7959,,523.316650390625,
3,7969,,7923.265625,
3,7979,,7412.9462890625,
3,7989,,1368.449951171875,
3,7999,,1764.4959716796875,
3,7999,,,2317.639892578125
3,7999,2523.598388671875,,
4,8009,,7140.3330078125,
4,8019,,184.2244415283203,
4,8029,,1478.09716796875,
4,8039,,135.6664581298828,
4,8049,,245.55381774902344,
4,8059,,309.3385009765625,
4,8069,,1276.440185546875,
4,8079,,456.05926513671875,
4,8089,,5897.0498046875,
4,8099,,5510.7802734375,
4,8109,,998.4901123046875,
4,8119,,5105.9794921875,
4,8129,,7564.12890625,
4,8139,,1941.92138671875,
4,8149,,406.10699462890625,
4,8159,,234.00157165527344,
4,8169,,625.7579345703125,
4,8179,,1689.154052734375,
4,8189,,10757.6875,
4,8199,,1657.85693359375,
4,8209,,2345.8994140625,
4,8219,,145.78640747070312,
4,8229,,174.8995819091797,
4,8239,,1279.41357421875,
4,8249,,6077.0166015625,
4,8259,,274.2496032714844,
4,8269,,526.6017456054688,
4,8279,,1220.0660400390625,
4,8289,,201.7443084716797,
4,8299,,7423.27734375,
4,8309,,471.31805419921875,
4,8319,,6609.97119140625,
4,8329,,1742.3074951171875,
4,8339,,5081.6533203125,
4,8349,,2402.52490234375,
4,8359,,8947.55078125,
4,8369,,238.8558349609375,
4,8379,,2314.873779296875,
4,8389,,1985.72802734375,
4,8399,,2028.0604248046875,
4,8409,,2700.98193359375,
4,8419,,299.6053161621094,
4,8429,,221.93557739257812,
4,8439,,3272.648681640625,
4,8449,,4208.16845703125,
4,8459,,2558.29150390625,
4,8469,,3218.47998046875,
4,8479,,7950.71533203125,
4,8489,,494.88946533203125,
4,8499,,1941.2576904296875,
4,8509,,453.1889343261719,
4,8519,,6726.5927734375,
4,8529,,2070.37158203125,
4,8539,,3818.91748046875,
4,8549,,5508.6123046875,
4,8559,,11922.3203125,
4,8569,,189.61630249023438,
4,8579,,6140.56298828125,
4,8589,,652.5280151367188,
4,8599,,5063.28759765625,
4,8609,,3315.1455078125,
4,8619,,453.83917236328125,
4,8629,,10054.328125,
4,8639,,366.27471923828125,
4,8649,,170.0011749267578,
4,8659,,227.7237091064453,
4,8669,,1019.0899658203125,
4,8679,,759.221435546875,
4,8689,,4322.556640625,
4,8699,,198.68185424804688,
4,8709,,6351.931640625,
4,8719,,6110.0634765625,
4,8729,,6670.8955078125,
4,8739,,1156.255126953125,
4,8749,,2672.8779296875,
4,8759,,6321.9765625,
4,8769,,3254.52294921875,
4,8779,,2173.385986328125,
4,8789,,210.56167602539062,
4,8799,,180.16058349609375,
4,8809,,171.9979248046875,
4,8819,,2927.49072265625,
4,8829,,973.4034423828125,
4,8839,,6938.9873046875,
4,8849,,468.80706787109375,
4,8859,,479.7751159667969,
4,8869,,706.2377319335938,
4,8879,,710.161376953125,
4,8889,,5084.4228515625,
4,8899,,8901.052734375,
4,8909,,216.49093627929688,
4,8919,,6144.5869140625,
4,8929,,674.1885986328125,
4,8939,,1828.40380859375,
4,8949,,1212.000244140625,
4,8959,,847.9210205078125,
4,8969,,811.6149291992188,
4,8979,,688.205810546875,
4,8989,,2928.6533203125,
4,8999,,422.2857666015625,
4,9009,,3096.02099609375,
4,9019,,5496.69921875,
4,9029,,3932.860107421875,
4,9039,,1039.82568359375,
4,9049,,216.71533203125,
4,9059,,3096.8408203125,
4,9069,,375.6480712890625,
4,9079,,169.82968139648438,
4,9089,,369.74554443359375,
4,9099,,398.73516845703125,
4,9109,,2759.374755859375,
4,9119,,516.4746704101562,
4,9129,,2000.564697265625,
4,9139,,6855.41845703125,
4,9149,,2685.55322265625,
4,9159,,8835.158203125,
4,9169,,10027.1943359375,
4,9179,,461.6060485839844,
4,9189,,4136.005859375,
4,9199,,9372.5595703125,
4,9209,,361.6260681152344,
4,9219,,3405.49365234375,
4,9229,,349.3986511230469,
4,9239,,4386.05615234375,
4,9249,,3311.24951171875,
4,9259,,353.6510009765625,
4,9269,,816.4959716796875,
4,9279,,4168.212890625,
4,9289,,455.01580810546875,
4,9299,,8967.8759765625,
4,9309,,1074.4296875,
4,9319,,356.9354553222656,
4,9329,,3000.53125,
4,9339,,5749.48583984375,
4,9349,,292.0081481933594,
4,9359,,151.76834106445312,
4,9369,,150.505859375,
4,9379,,186.27999877929688,
4,9389,,499.0589599609375,
4,9399,,193.927734375,
4,9409,,3593.48681640625,
